job_id,company_name,title,max_salary,pay_period,location,views,med_salary,min_salary,formatted_work_type,applies,remote_allowed,formatted_experience_level,listed_time,sponsored,work_type,currency,normalized_salary,listed_date,listed_year,listed_month,city,state,annual_salary,skill_Python,skill_SQL,skill_Excel,skill_Power_BI,skill_Tableau,skill_Java,skill_AWS,skill_Machine_Learning,skill_R,skill_Communication,skill_Project_Management,skill_Salesforce,salary_band,application_rate,applies_filled,apply_view_ratio,posting_signature,repost_count,skill_count,salary_disclosed,log_views,anomaly_flag,anomaly_score,is_ghost_candidate
3903453632,AstraZeneca,Senior Human Factors Engineer,,,"Boston, MA",12.0,,,Full-time,1.0,0,Associate,1713456932000.0,0,FULL_TIME,,,2024-04-18 16:15:32,2024,2024-04,Boston,MA,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.0833333333333333,1.0,0.08333333333333333,"AstraZeneca_Senior Human Factors Engineer_Boston, MA",1,1,0,2.5649493574615367,1,0.14041745493544167,0
3903453634,AstraZeneca,Associate Director (Device Development),,,"Boston, MA",20.0,,,Full-time,2.0,0,Associate,1713456932000.0,0,FULL_TIME,,,2024-04-18 16:15:32,2024,2024-04,Boston,MA,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1,2.0,0.1,"AstraZeneca_Associate Director (Device Development)_Boston, MA",1,2,0,3.044522437723423,1,0.18820865455349362,0
3903453673,Arthur Grand Technologies,Big Data Developer,,,"Wilmington, DE",128.0,,,Contract,53.0,0,Not Specified,1713455436000.0,0,CONTRACT,,,2024-04-18 15:50:36,2024,2024-04,Wilmington,DE,,1,0,0,0,0,0,1,0,1,0,0,0,Not Disclosed,0.4140625,53.0,0.4140625,"Arthur Grand Technologies_Big Data Developer_Wilmington, DE",1,3,0,4.859812404361672,1,0.07259419191438365,0
3903453711,Nederman,Human Resources Manager,,,"Charlotte, NC",62.0,,,Full-time,13.0,0,Mid-Senior level,1713455456000.0,0,FULL_TIME,,,2024-04-18 15:50:56,2024,2024-04,Charlotte,NC,,0,0,1,0,0,0,1,0,1,1,1,0,Not Disclosed,0.2096774193548387,13.0,0.20967741935483872,"Nederman_Human Resources Manager_Charlotte, NC",1,5,0,4.143134726391533,1,0.10744619627048685,0
3903453717,Bellus Mantra,Solutions Architect,,,United States,81.0,,,Contract,14.0,1,Not Specified,1713455759000.0,0,CONTRACT,,,2024-04-18 15:55:59,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1728395061728395,14.0,0.1728395061728395,Bellus Mantra_Solutions Architect_United States,1,3,0,4.406719247264253,1,0.17087929141180874,0
3903453749,FedEx Ground,Operations Admin I - III (Senior),21.65,HOURLY,"Livonia, MI",10.0,,16.2,Part-time,1.0,0,Not Specified,1713456309000.0,0,PART_TIME,USD,39363.99999999999,2024-04-18 16:05:09,2024,2024-04,Livonia,MI,39363.99999999999,0,0,0,0,0,0,0,0,1,0,0,0,Below 50K,0.1,1.0,0.1,"FedEx Ground_Operations Admin I - III (Senior)_Livonia, MI",1,1,1,2.3978952727983707,1,0.08248332509787903,0
3903453751,Swoon,Senior User Experience Researcher - 77192,75.0,HOURLY,"Chicago, IL",30.0,,65.0,Contract,5.0,1,Mid-Senior level,1713455581000.0,0,CONTRACT,USD,145600.0,2024-04-18 15:53:01,2024,2024-04,Chicago,IL,145600.0,0,0,0,0,0,0,0,0,1,1,1,0,Above 120K,0.1666666666666666,5.0,0.16666666666666666,"Swoon_Senior User Experience Researcher - 77192_Chicago, IL",1,3,1,3.4339872044851463,1,0.16194099453674698,0
3903453759,"LanceSoft, Inc.",'Prior Auth Utilization Review Nurse - RN - PBM/Managed Care' : Fully Remote,,,United States,46.0,,,Contract,6.0,1,Not Specified,1713455841000.0,0,CONTRACT,,,2024-04-18 15:57:21,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.1304347826086956,6.0,0.13043478260869565,"LanceSoft, Inc._'Prior Auth Utilization Review Nurse - RN - PBM/Managed Care' : Fully Remote_United States",1,1,0,3.8501476017100584,1,0.13955911507125285,0
3903453764,Hines,Assistant General Property Manager - Multifamily,,,"Jersey City, NJ",39.0,,,Full-time,6.0,0,Not Specified,1713455558000.0,0,FULL_TIME,,,2024-04-18 15:52:38,2024,2024-04,Jersey City,NJ,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1538461538461538,6.0,0.15384615384615385,"Hines_Assistant General Property Manager - Multifamily_Jersey City, NJ",1,3,0,3.6888794541139363,1,0.18906093137554836,0
3903453768,Karsun Solutions,Senior Oracle Database Developer,126000.0,YEARLY,United States,50.0,,98000.0,Full-time,15.0,1,Mid-Senior level,1713456291000.0,0,FULL_TIME,USD,112000.0,2024-04-18 16:04:51,2024,2024-04,United States,United States,112000.0,0,1,0,0,0,0,0,0,1,1,0,0,80K-120K,0.3,15.0,0.3,Karsun Solutions_Senior Oracle Database Developer_United States,1,3,1,3.9318256327243257,1,0.11540900249900582,0
3903453780,TOPSYS IT,Cassandra DBA,,,"St Louis, MO",27.0,,,Contract,1.0,0,Not Specified,1713455846000.0,0,CONTRACT,,,2024-04-18 15:57:26,2024,2024-04,St Louis,MO,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.037037037037037,1.0,0.037037037037037035,"TOPSYS IT_Cassandra DBA_St Louis, MO",1,1,0,3.332204510175204,1,0.13950630037327516,0
3903453784,Yousef Abdul Latif Jameel Group (YALJ Group),"Agriculture Technical Director – Dates Farm (This position is a relocation to Qassim, KSA)",,,"California, United States",28.0,,,Full-time,3.0,0,Not Specified,1713455721000.0,0,FULL_TIME,,,2024-04-18 15:55:21,2024,2024-04,California,United States,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.1071428571428571,3.0,0.10714285714285714,"Yousef Abdul Latif Jameel Group (YALJ Group)_Agriculture Technical Director – Dates Farm (This position is a relocation to Qassim, KSA)_California, United States",1,1,0,3.367295829986474,1,0.15636995355083183,0
3903453820,Tech Mahindra,New Business Development- Manufacturing,,,"Atlanta, GA",42.0,,,Full-time,9.0,0,Mid-Senior level,1713455781000.0,0,FULL_TIME,,,2024-04-18 15:56:21,2024,2024-04,Atlanta,GA,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2142857142857142,9.0,0.21428571428571427,"Tech Mahindra_New Business Development- Manufacturing_Atlanta, GA",1,1,0,3.7612001156935624,1,0.13103577342291595,0
3903453845,Genuine Search Group,Staff Accountant- Hybrid,,,New York City Metropolitan Area,17.0,,,Full-time,5.0,0,Associate,1713455869000.0,0,FULL_TIME,,,2024-04-18 15:57:49,2024,2024-04,New York City Metropolitan Area,New York City Metropolitan Area,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,0.2941176470588235,5.0,0.29411764705882354,Genuine Search Group_Staff Accountant- Hybrid_New York City Metropolitan Area,1,2,0,2.8903717578961645,1,0.1302832957710276,0
3903453896,Indigo Tech,Full-Stack Software Developer,,,United States,484.0,,,Full-time,254.0,1,Associate,1713456050000.0,0,FULL_TIME,,,2024-04-18 16:00:50,2024,2024-04,United States,United States,,1,1,0,0,0,1,1,0,1,1,0,0,Not Disclosed,0.5247933884297521,254.0,0.5247933884297521,Indigo Tech_Full-Stack Software Developer_United States,1,6,0,6.184148890937483,-1,-0.10298787558741129,0
3903453920,iConsultera,Executive Assistant,,,United States,480.0,,,Full-time,96.0,1,Entry level,1713456048000.0,0,FULL_TIME,,,2024-04-18 16:00:48,2024,2024-04,United States,United States,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2,96.0,0.2,iConsultera_Executive Assistant_United States,1,2,0,6.175867270105761,1,0.037623637506754015,0
3903453926,Swoon,Associate Digital Product Manager - 79434,95000.0,YEARLY,"Philadelphia, PA",134.0,,70000.0,Full-time,51.0,1,Associate,1713456238000.0,0,FULL_TIME,USD,82500.0,2024-04-18 16:03:58,2024,2024-04,Philadelphia,PA,82500.0,0,0,0,0,0,0,0,0,1,0,0,0,80K-120K,0.3805970149253731,51.0,0.3805970149253731,"Swoon_Associate Digital Product Manager - 79434_Philadelphia, PA",1,1,1,4.90527477843843,1,0.00041371550346724906,0
3903453930,Swoon,Records Specialist - 79449,,HOURLY,"Tulsa, OK",40.0,20.0,,Contract,2.0,0,Associate,1713456112000.0,0,CONTRACT,USD,41600.0,2024-04-18 16:01:52,2024,2024-04,Tulsa,OK,41600.0,0,0,0,0,0,0,0,0,1,0,0,0,Below 50K,0.05,2.0,0.05,"Swoon_Records Specialist - 79449_Tulsa, OK",1,1,1,3.713572066704308,1,0.09893429111871105,0
3903453949,ALOIS Solutions,Voice Engineer,,,"Dallas, TX",37.0,,,Contract,1.0,0,Not Specified,1713456210000.0,0,CONTRACT,,,2024-04-18 16:03:30,2024,2024-04,Dallas,TX,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.027027027027027,1.0,0.02702702702702703,"ALOIS Solutions_Voice Engineer_Dallas, TX",1,2,0,3.6375861597263857,1,0.15442738396446504,0
3903453951,HCLTech,Enterprise hybrid cloud (AWS or azure or GCP) Architect with building experience(12+ years on experience required),,,"Bothell, WA",32.0,,,Full-time,5.0,0,Director,1713456143000.0,0,FULL_TIME,,,2024-04-18 16:02:23,2024,2024-04,Bothell,WA,,0,0,0,0,0,0,1,0,1,0,0,0,Not Disclosed,0.15625,5.0,0.15625,"HCLTech_Enterprise hybrid cloud (AWS or azure or GCP) Architect with building experience(12+ years on experience required)_Bothell, WA",1,2,0,3.4965075614664802,1,0.1829976097864341,0
3903454014,Caltrans,Associate Governmental Program Analyst (JC-427102),85368.0,YEARLY,"Sacramento County, CA",13.0,,68208.0,Full-time,1.0,0,Associate,1713454530000.0,0,FULL_TIME,USD,76788.0,2024-04-18 15:35:30,2024,2024-04,Sacramento County,CA,76788.0,0,0,0,0,0,0,0,0,1,1,0,0,50K-80K,0.0769230769230769,1.0,0.07692307692307693,"Caltrans_Associate Governmental Program Analyst (JC-427102)_Sacramento County, CA",1,2,1,2.639057329615259,1,0.1451816249202978,0
3903454046,My3Tech,ServiceNow Lead Architect/Technical Consultant ,,,"New York, United States",79.0,,,Contract,12.0,1,Mid-Senior level,1713454669000.0,0,CONTRACT,,,2024-04-18 15:37:49,2024,2024-04,New York,United States,,0,0,1,0,0,1,0,0,1,1,0,0,Not Disclosed,0.1518987341772152,12.0,0.1518987341772152,"My3Tech_ServiceNow Lead Architect/Technical Consultant _New York, United States",1,4,0,4.382026634673881,1,0.14422169217331743,0
3903454052,Latitude Legal,Labor & Employment Litigation Attorney (Contract and Remote),,,United States,15.0,,,Contract,,1,Mid-Senior level,1713454671000.0,0,CONTRACT,,,2024-04-18 15:37:51,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,,0.0,0.0,Latitude Legal_Labor & Employment Litigation Attorney (Contract and Remote)_United States,1,3,0,2.772588722239781,1,0.19325407335857447,0
3903454063,H-E-B,"Sr. Software Engineering Manager -Austin & San Antonio, TX",,,"Dallas, TX",21.0,,,Full-time,,0,Mid-Senior level,1713454927000.0,0,FULL_TIME,,,2024-04-18 15:42:07,2024,2024-04,Dallas,TX,,0,0,0,0,0,1,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"H-E-B_Sr. Software Engineering Manager -Austin & San Antonio, TX_Dallas, TX",1,2,0,3.091042453358316,1,0.17622115902023255,0
3903454074,Latitude Legal,Attorney with Unlawful Detainer Experience (Remote and Contract),200000.0,YEARLY,United States,15.0,,170000.0,Contract,,1,Mid-Senior level,1713454726000.0,0,CONTRACT,USD,185000.0,2024-04-18 15:38:46,2024,2024-04,United States,United States,185000.0,0,0,0,0,0,0,0,0,1,0,0,0,Above 120K,,0.0,0.0,Latitude Legal_Attorney with Unlawful Detainer Experience (Remote and Contract)_United States,1,1,1,2.772588722239781,1,0.09068475638693752,0
3903454077,Confidential,Credit Trader,,,"Palm Beach, FL",58.0,,,Full-time,13.0,0,Associate,1713454944000.0,0,FULL_TIME,,,2024-04-18 15:42:24,2024,2024-04,Palm Beach,FL,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2241379310344827,13.0,0.22413793103448276,"Confidential_Credit Trader_Palm Beach, FL",1,3,0,4.07753744390572,1,0.1719289096341366,0
3903454414,"Groundswell, Inc.",Senior Data Analyst,90000.0,YEARLY,Washington DC-Baltimore Area,59.0,,80000.0,Full-time,29.0,0,Mid-Senior level,1713455340000.0,0,FULL_TIME,USD,85000.0,2024-04-18 15:49:00,2024,2024-04,Washington DC-Baltimore Area,Washington DC-Baltimore Area,85000.0,1,1,1,1,1,0,0,1,1,1,0,0,80K-120K,0.4915254237288136,29.0,0.4915254237288136,"Groundswell, Inc._Senior Data Analyst_Washington DC-Baltimore Area",1,8,1,4.0943445622221,-1,-0.09415301433830425,0
3903454416,Eximious,Construction Project Manager,,HOURLY,"Washington, DC",28.0,58.0,,Contract,1.0,0,Not Specified,1713455946000.0,0,CONTRACT,USD,120640.0,2024-04-18 15:59:06,2024,2024-04,Washington,DC,120640.0,0,0,0,0,0,0,0,0,1,1,1,0,Above 120K,0.0357142857142857,1.0,0.03571428571428571,"Eximious_Construction Project Manager_Washington, DC",1,3,1,3.367295829986474,1,0.14652175410224116,0
3903454427,Wpromote,"SVP, Marketing",280000.0,YEARLY,United States,44.0,,245000.0,Full-time,,1,Executive,1713455432000.0,0,FULL_TIME,USD,262500.0,2024-04-18 15:50:32,2024,2024-04,United States,United States,262500.0,0,0,0,0,0,0,1,0,1,1,1,1,Above 120K,,0.0,0.0,"Wpromote_SVP, Marketing_United States",1,5,1,3.8066624897703196,1,0.028289201431535793,0
3903454456,"Cretex Companies, Inc.",Director of Engineering NPI,,,"Brooklyn Park, MN",16.0,,,Full-time,,0,Director,1713455926000.0,0,FULL_TIME,,,2024-04-18 15:58:46,2024,2024-04,Brooklyn Park,MN,,0,0,0,0,0,0,0,0,1,1,1,0,Not Disclosed,,0.0,0.0,"Cretex Companies, Inc._Director of Engineering NPI_Brooklyn Park, MN",1,3,0,2.833213344056216,1,0.1929086677753858,0
3903454497,SA Technologies Inc.,Administrative Support,,,"Phoenix, AZ",21.0,,,Contract,,0,Not Specified,1713455345000.0,0,CONTRACT,,,2024-04-18 15:49:05,2024,2024-04,Phoenix,AZ,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"SA Technologies Inc._Administrative Support_Phoenix, AZ",1,1,0,3.091042453358316,1,0.14164711780317313,0
3903454506,AstraZeneca,"Associate Director, Patient Safety Scientist",,,"Gaithersburg, MD",19.0,,,Full-time,3.0,0,Associate,1713456932000.0,0,FULL_TIME,,,2024-04-18 16:15:32,2024,2024-04,Gaithersburg,MD,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1578947368421052,3.0,0.15789473684210525,"AstraZeneca_Associate Director, Patient Safety Scientist_Gaithersburg, MD",1,2,0,2.995732273553991,1,0.17979282637275762,0
3903454513,Swoon,Digital Project Manager - 79439,35.0,HOURLY,"Chicago, IL",49.0,,30.0,Contract,4.0,0,Associate,1713455370000.0,0,CONTRACT,USD,67600.0,2024-04-18 15:49:30,2024,2024-04,Chicago,IL,67600.0,0,0,0,0,0,0,0,0,1,1,1,0,50K-80K,0.0816326530612244,4.0,0.08163265306122448,"Swoon_Digital Project Manager - 79439_Chicago, IL",1,3,1,3.912023005428146,1,0.14755913796541575,0
3903454514,EPITEC,Data Analyst,73.0,HOURLY,"Chicago, IL",411.0,,68.0,Contract,185.0,0,Mid-Senior level,1713455375000.0,0,CONTRACT,USD,146640.0,2024-04-18 15:49:35,2024,2024-04,Chicago,IL,146640.0,1,1,1,1,1,0,0,0,1,1,0,0,Above 120K,0.4501216545012165,185.0,0.45012165450121655,"EPITEC_Data Analyst_Chicago, IL",1,7,1,6.021023349349527,-1,-0.10870524993130692,0
3903454518,IPL North America,Financial Controller,,,"Shelbyville, KY",17.0,,,Full-time,,0,Associate,1713455335000.0,0,FULL_TIME,,,2024-04-18 15:48:55,2024,2024-04,Shelbyville,KY,,0,0,1,0,0,0,0,0,1,0,0,0,Not Disclosed,,0.0,0.0,"IPL North America_Financial Controller_Shelbyville, KY",1,2,0,2.8903717578961645,1,0.18104270638137254,0
3903454519,Nouvelle Analytics,Economic Analyst,75000.0,YEARLY,"Austin, TX",48.0,,65000.0,Full-time,9.0,0,Not Specified,1713455691000.0,0,FULL_TIME,USD,70000.0,2024-04-18 15:54:51,2024,2024-04,Austin,TX,70000.0,0,0,1,0,0,0,0,0,1,1,0,0,50K-80K,0.1875,9.0,0.1875,"Nouvelle Analytics_Economic Analyst_Austin, TX",1,3,1,3.8918202981106265,1,0.15123963590062822,0
3903454534,HCLTech,"Observability Platform Architect _ Bothell, WA Frisco, TX",,,"Frisco, TX",15.0,,,Full-time,4.0,0,Mid-Senior level,1713455383000.0,0,FULL_TIME,,,2024-04-18 15:49:43,2024,2024-04,Frisco,TX,,0,0,0,0,0,0,0,1,1,0,0,0,Not Disclosed,0.2666666666666666,4.0,0.26666666666666666,"HCLTech_Observability Platform Architect _ Bothell, WA Frisco, TX_Frisco, TX",1,2,0,2.772588722239781,1,0.13662156337647263,0
3903454539,TeamPeople,Senior Art Buyer,,,United States,61.0,,,Full-time,13.0,1,Mid-Senior level,1713455597000.0,0,FULL_TIME,,,2024-04-18 15:53:17,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,1,0,Not Disclosed,0.2131147540983606,13.0,0.21311475409836064,TeamPeople_Senior Art Buyer_United States,1,4,0,4.127134385045092,1,0.15093858123786652,0
3903454639,Pride Health,Grant Writer,28.0,HOURLY,"New York, NY",52.0,,25.0,Contract,4.0,0,Mid-Senior level,1713455720000.0,0,CONTRACT,USD,55120.0,2024-04-18 15:55:20,2024,2024-04,New York,NY,55120.0,0,0,1,0,0,0,0,0,1,1,1,0,50K-80K,0.0769230769230769,4.0,0.07692307692307693,"Pride Health_Grant Writer_New York, NY",1,4,1,3.970291913552122,1,0.12089960466517241,0
3903454685,Endodontic Practice Partners,Practice Administrator,,,Nashville Metropolitan Area,13.0,,,Full-time,1.0,0,Mid-Senior level,1713455877000.0,0,FULL_TIME,,,2024-04-18 15:57:57,2024,2024-04,Nashville Metropolitan Area,Nashville Metropolitan Area,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0769230769230769,1.0,0.07692307692307693,Endodontic Practice Partners_Practice Administrator_Nashville Metropolitan Area,1,3,0,2.639057329615259,1,0.1933555135453221,0
3903454712,Cartwright Search Group,Administrative Assistant,,,"Boston, MA",21.0,,,Full-time,2.0,0,Entry level,1713455955000.0,0,FULL_TIME,,,2024-04-18 15:59:15,2024,2024-04,Boston,MA,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0952380952380952,2.0,0.09523809523809523,"Cartwright Search Group_Administrative Assistant_Boston, MA",1,3,0,3.091042453358316,1,0.20241705849363117,0
3903454737,"LanceSoft, Inc.",Senior Security Administrator,,,United States,25.0,,,Contract,2.0,1,Not Specified,1713456041000.0,0,CONTRACT,,,2024-04-18 16:00:41,2024,2024-04,United States,United States,,1,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.08,2.0,0.08,"LanceSoft, Inc._Senior Security Administrator_United States",1,3,0,3.258096538021482,1,0.20402899624073395,0
3903454750,VideoAmp,IT Manager,,YEARLY,"Los Angeles, CA",26.0,125000.0,,Full-time,7.0,0,Mid-Senior level,1713456901000.0,0,FULL_TIME,USD,125000.0,2024-04-18 16:15:01,2024,2024-04,Los Angeles,CA,125000.0,0,0,1,0,0,0,0,0,1,1,0,0,Above 120K,0.2692307692307692,7.0,0.2692307692307692,"VideoAmp_IT Manager_Los Angeles, CA",1,3,1,3.295836866004329,1,0.12637755957267133,0
3903454770,Anheuser-Busch,Beyond Beer Manager,118750.0,YEARLY,"Tallahassee, FL",24.0,,100000.0,Full-time,1.0,0,Mid-Senior level,1713456772000.0,0,FULL_TIME,USD,109375.0,2024-04-18 16:12:52,2024,2024-04,Tallahassee,FL,109375.0,0,0,1,0,0,0,0,0,1,1,0,0,80K-120K,0.0416666666666666,1.0,0.041666666666666664,"Anheuser-Busch_Beyond Beer Manager_Tallahassee, FL",1,3,1,3.2188758248682006,1,0.15458638229945315,0
3903454786,Sagility,Healthcare Trainer,,,United States,70.0,,,Full-time,10.0,1,Not Specified,1713456063000.0,0,FULL_TIME,,,2024-04-18 16:01:03,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.1428571428571428,10.0,0.14285714285714285,Sagility_Healthcare Trainer_United States,1,3,0,4.2626798770413155,1,0.1748597740832391,0
3903454796,Ria Money Transfer,Database Developer,120000.0,YEARLY,"Los Angeles, CA",81.0,,90000.0,Full-time,32.0,0,Mid-Senior level,1713456107000.0,0,FULL_TIME,USD,105000.0,2024-04-18 16:01:47,2024,2024-04,Los Angeles,CA,105000.0,0,1,1,0,0,0,0,0,1,1,0,0,80K-120K,0.3950617283950617,32.0,0.3950617283950617,"Ria Money Transfer_Database Developer_Los Angeles, CA",1,4,1,4.406719247264253,1,0.03272474477529019,0
3903454820,"Sessions, Israel & Shartle, LLC",Litigation Associate,,,"Dallas, TX",11.0,,,Full-time,1.0,0,Associate,1713456192000.0,0,FULL_TIME,,,2024-04-18 16:03:12,2024,2024-04,Dallas,TX,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.0909090909090909,1.0,0.09090909090909091,"Sessions, Israel & Shartle, LLC_Litigation Associate_Dallas, TX",1,3,0,2.4849066497880004,1,0.18797543981424852,0
3903454853,"Princeton IT Services, Inc",Java full stack developer,,,"Princeton, NJ",105.0,,,Full-time,48.0,0,Not Specified,1713456619000.0,0,FULL_TIME,,,2024-04-18 16:10:19,2024,2024-04,Princeton,NJ,,0,1,1,0,0,1,1,0,1,1,0,0,Not Disclosed,0.4571428571428571,48.0,0.45714285714285713,"Princeton IT Services, Inc_Java full stack developer_Princeton, NJ",1,6,0,4.663439094112067,-1,-0.03434409184186615,0
3903454912,Taprite Inc. ,Quality Engineer,,,"San Antonio, Texas Metropolitan Area",23.0,,,Full-time,6.0,0,Not Specified,1713456331000.0,0,FULL_TIME,,,2024-04-18 16:05:31,2024,2024-04,San Antonio,Texas Metropolitan Area,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2608695652173913,6.0,0.2608695652173913,"Taprite Inc. _Quality Engineer_San Antonio, Texas Metropolitan Area",1,2,0,3.1780538303479458,1,0.15290068642093307,0
3903454952,US Tech Solutions,Office Support Specialist,17.0,HOURLY,"Altoona, IA",20.0,,15.0,Contract,,0,Associate,1713456394000.0,0,CONTRACT,USD,33280.0,2024-04-18 16:06:34,2024,2024-04,Altoona,IA,33280.0,0,0,1,0,0,0,0,0,1,1,0,0,Below 50K,,0.0,0.0,"US Tech Solutions_Office Support Specialist_Altoona, IA",1,3,1,3.044522437723423,1,0.14000258432618368,0
3903454967,iCode Technologies,Flutter with ioS and Android Developer,,,"Denver, CO",10.0,,,Contract,1.0,0,Not Specified,1713456445000.0,0,CONTRACT,,,2024-04-18 16:07:25,2024,2024-04,Denver,CO,,0,0,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.1,1.0,0.1,"iCode Technologies_Flutter with ioS and Android Developer_Denver, CO",1,1,0,2.3978952727983707,1,0.11992416240845527,0
3903455003,RightTalents LLC,Database Administrators ,,,"New York, NY",75.0,,,Contract,9.0,0,Not Specified,1713454976000.0,0,CONTRACT,,,2024-04-18 15:42:56,2024,2024-04,New York,NY,,0,1,0,0,0,0,0,0,1,0,0,0,Not Disclosed,0.12,9.0,0.12,"RightTalents LLC_Database Administrators _New York, NY",1,2,0,4.330733340286331,1,0.15161714836189022,0
3903455155,Apex Systems,Senior Cyber Security Engineer - Remote - 2 month CTH - W2 Only - $60-$80/hr,80.0,HOURLY,"Greenville-Spartanburg-Anderson, South Carolina Area",70.0,,60.0,Full-time,19.0,1,Mid-Senior level,1713455452000.0,0,FULL_TIME,USD,145600.0,2024-04-18 15:50:52,2024,2024-04,Greenville-Spartanburg-Anderson,South Carolina Area,145600.0,0,0,1,0,0,0,1,0,1,1,0,0,Above 120K,0.2714285714285714,19.0,0.2714285714285714,"Apex Systems_Senior Cyber Security Engineer - Remote - 2 month CTH - W2 Only - $60-$80/hr_Greenville-Spartanburg-Anderson, South Carolina Area",1,4,1,4.2626798770413155,1,0.09380591742862587,0
3903455172,Photon,QA Automation Architect,,,"Alpharetta, GA",37.0,,,Contract,5.0,0,Mid-Senior level,1713455147000.0,0,CONTRACT,,,2024-04-18 15:45:47,2024,2024-04,Alpharetta,GA,,0,0,1,0,0,1,0,0,1,1,0,0,Not Disclosed,0.1351351351351351,5.0,0.13513513513513514,"Photon_QA Automation Architect_Alpharetta, GA",1,4,0,3.6375861597263857,1,0.17071778935680154,0
3903455191,"Custom Business Solutions, Inc.",Scrum Master,,,"Bridgeview, IL",34.0,,,Full-time,18.0,0,Mid-Senior level,1713455642000.0,0,FULL_TIME,,,2024-04-18 15:54:02,2024,2024-04,Bridgeview,IL,,0,0,1,0,0,0,0,0,1,0,1,0,Not Disclosed,0.5294117647058824,18.0,0.5294117647058824,"Custom Business Solutions, Inc._Scrum Master_Bridgeview, IL",1,3,0,3.5553480614894135,1,0.02799230911266648,0
3903455192,Peritus Inc,"Senior Data Scientist with GCP and LLM ,Gen AI exp 10+",,,United States,94.0,,,Contract,29.0,1,Not Specified,1713455931000.0,0,CONTRACT,,,2024-04-18 15:58:51,2024,2024-04,United States,United States,,1,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.3085106382978723,29.0,0.30851063829787234,"Peritus Inc_Senior Data Scientist with GCP and LLM ,Gen AI exp 10+_United States",1,4,0,4.553876891600541,1,0.10277944349815049,0
3903455240,AstraZeneca,Discovery Safety Scientist/Senior Scientist In Vitro Biology,,,"Gaithersburg, MD",35.0,,,Full-time,9.0,0,Associate,1713456932000.0,0,FULL_TIME,,,2024-04-18 16:15:32,2024,2024-04,Gaithersburg,MD,,0,0,0,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2571428571428571,9.0,0.2571428571428571,"AstraZeneca_Discovery Safety Scientist/Senior Scientist In Vitro Biology_Gaithersburg, MD",1,2,0,3.58351893845611,1,0.1515634539669482,0
3903455258,Signal Energy,Associate Project Manager,,,"Chapin, IL",13.0,,,Full-time,,0,Mid-Senior level,1713456019000.0,0,FULL_TIME,,,2024-04-18 16:00:19,2024,2024-04,Chapin,IL,,0,0,0,0,0,0,0,0,1,1,1,0,Not Disclosed,,0.0,0.0,"Signal Energy_Associate Project Manager_Chapin, IL",1,3,0,2.639057329615259,1,0.19557468511434278,0
3903455271,National LGBT Chamber of Commerce (NGLCC),"Manager, Meetings & Events",,,United States,178.0,,,Full-time,46.0,1,Not Specified,1713456077000.0,0,FULL_TIME,,,2024-04-18 16:01:17,2024,2024-04,United States,United States,,0,0,1,0,0,0,0,0,1,1,0,0,Not Disclosed,0.2584269662921348,46.0,0.25842696629213485,"National LGBT Chamber of Commerce (NGLCC)_Manager, Meetings & Events_United States",1,3,0,5.187385805840755,1,0.1122527137869912,0
3903455293,Atmus Filtration Technologies,National Account Manager,150000.0,YEARLY,"Dallas, TX",40.0,,100000.0,Full-time,7.0,0,Mid-Senior level,1713455406000.0,0,FULL_TIME,USD,125000.0,2024-04-18 15:50:06,2024,2024-04,Dallas,TX,125000.0,0,0,0,0,0,0,0,0,1,1,0,1,Above 120K,0.175,7.0,0.175,"Atmus Filtration Technologies_National Account Manager_Dallas, TX",1,3,1,3.713572066704308,1,0.15176539434446928,0
